text,audio,category
and welcomes little fishes in with gentlysmiling jaws exclamationpoint,"{'array': array([ 0.0045166 , -0.01593018, -0.00958252, ...,  0.00515747,
       -0.00161743, -0.00418091]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000203.wav', 'sampling_rate': 16000}",28
and the others all joined in chorus yes comma please do exclamationpoint,"{'array': array([ 7.32421875e-04,  7.62939453e-04,  5.18798828e-04, ...,
       -1.22070312e-04,  3.35693359e-04,  3.05175781e-05]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000382.wav', 'sampling_rate': 16000}",28
to my astonishment comma it seemed now to come from behind me comma,"{'array': array([-0.00234985, -0.00231934, -0.00238037, ..., -0.00177002,
       -0.00152588, -0.00128174]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000560.wav', 'sampling_rate': 16000}",28
twice more was the body of the dead cat molested period,"{'array': array([3.96728516e-04, 3.66210938e-04, 3.05175781e-04, ...,
       3.05175781e-05, 1.52587891e-04, 2.13623047e-04]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000474.wav', 'sampling_rate': 16000}",28
propelled by the miniature drivejets attached to the belts of their spacesuits period,"{'array': array([-0.00079346, -0.00079346, -0.00079346, ..., -0.00036621,
       -0.00033569, -0.00027466]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000494.wav', 'sampling_rate': 16000}",28
then he would not stint words period,"{'array': array([-0.00119019, -0.00112915, -0.00115967, ...,  0.00109863,
        0.00091553,  0.00076294]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000007.wav', 'sampling_rate': 16000}",28
it isn't to be said that endlich didn't enjoy his revenge for all the anguish and real danger that neely had caused him period,"{'array': array([-3.05175781e-05, -1.22070312e-04, -3.66210938e-04, ...,
        1.67846680e-03,  1.64794922e-03,  1.64794922e-03]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0001149.wav', 'sampling_rate': 16000}",28
john endlich answered period,"{'array': array([-0.00018311, -0.00015259, -0.00015259, ..., -0.00048828,
       -0.00039673, -0.00036621]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000993.wav', 'sampling_rate': 16000}",28
rendered a hundred times more agile by the puny gravity comma,"{'array': array([0.00570679, 0.00497437, 0.00436401, ..., 0.00042725, 0.00039673,
       0.00036621]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000102.wav', 'sampling_rate': 16000}",28
but at any rate it would open none of them period,"{'array': array([-7.93457031e-04, -7.01904297e-04, -6.40869141e-04, ...,
       -3.05175781e-05, -3.05175781e-05, -6.10351562e-05]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000061.wav', 'sampling_rate': 16000}",28
she'll have me executed comma as sure as ferrets are ferrets exclamationpoint,"{'array': array([-0.01147461, -0.00567627,  0.00610352, ..., -0.00830078,
       -0.00750732, -0.00158691]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000417.wav', 'sampling_rate': 16000}",28
damned if this ain't gonna be rich exclamationpoint,"{'array': array([-1.28173828e-03, -1.34277344e-03, -1.31225586e-03, ...,
       -3.96728516e-04, -2.44140625e-04, -9.15527344e-05]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0001123.wav', 'sampling_rate': 16000}",28
and comma johnny there used to be country schools with no more than five pupils period,"{'array': array([-0.00119019, -0.00061035, -0.00024414, ..., -0.00189209,
       -0.00186157, -0.00186157]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0001203.wav', 'sampling_rate': 16000}",28
i had my revolver in my hand but it seemed an abominably useless thing period,"{'array': array([-0.00109863, -0.00106812, -0.00106812, ..., -0.00137329,
       -0.00140381, -0.00146484]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000233.wav', 'sampling_rate': 16000}",28
steel ribbons were snapped comma nails were yanked silently from the great box comma,"{'array': array([-0.00054932, -0.00061035, -0.00061035, ..., -0.00115967,
       -0.00112915, -0.00112915]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000321.wav', 'sampling_rate': 16000}",28
for some minutes it puffed away at its hookah without speaking comma,"{'array': array([ 3.05175781e-05,  3.05175781e-05,  0.00000000e+00, ...,
       -6.10351562e-05,  3.05175781e-05,  2.13623047e-04]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000644.wav', 'sampling_rate': 16000}",28
his hard body hunched comma as if ready to spring period and the baiting waxed louder period,"{'array': array([-0.00039673, -0.00033569, -0.00012207, ..., -0.0007019 ,
       -0.00067139, -0.00067139]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000083.wav', 'sampling_rate': 16000}",28
and with no light beyond the weakish blue glare of the electric pentacle period,"{'array': array([-0.00030518, -0.00027466, -0.00024414, ..., -0.00061035,
       -0.00054932, -0.00054932]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000351.wav', 'sampling_rate': 16000}",28
neely if that bushel ain't enough for you comma i'll personally buy you another comma at the reg'lar price period,"{'array': array([ 2.19726562e-03,  2.22778320e-03,  2.22778320e-03, ...,
       -6.10351562e-05, -6.10351562e-05, -9.15527344e-05]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0001128.wav', 'sampling_rate': 16000}",28
by this time comma the night had come though the room was very light with the burning candles and i found myself glancing behind me comma constantly comma,"{'array': array([ 0.00000000e+00,  6.10351562e-05,  1.22070312e-04, ...,
       -1.80053711e-03, -1.58691406e-03, -1.34277344e-03]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000335.wav', 'sampling_rate': 16000}",28
bet he's got a million of em comma out there on the farm exclamationpoint,"{'array': array([-0.00082397, -0.00076294, -0.00076294, ...,  0.00125122,
        0.00115967,  0.00115967]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000876.wav', 'sampling_rate': 16000}",28
for she was always ready to talk about her pet comma,"{'array': array([-0.00061035, -0.00161743, -0.00204468, ...,  0.00463867,
        0.00198364,  0.00109863]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000395.wav', 'sampling_rate': 16000}",28
but in swift seconds comma great chunks of the planet's crust must have been hurled outward period in a moment the flame must have died comma,"{'array': array([-0.00128174, -0.00109863,  0.00158691, ..., -0.00848389,
       -0.00488281, -0.00198364]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000231.wav', 'sampling_rate': 16000}",28
i must be shutting up like a telescope period,"{'array': array([-3.05175781e-05, -6.10351562e-05, -3.05175781e-05, ...,
        0.00000000e+00,  3.05175781e-05,  3.05175781e-05]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000097.wav', 'sampling_rate': 16000}",28
they would stop at nothing period,"{'array': array([ 3.05175781e-04,  9.15527344e-05,  3.66210938e-04, ...,
       -3.35693359e-04, -2.74658203e-04, -2.44140625e-04]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000892.wav', 'sampling_rate': 16000}",28
under the circumstances comma to be aware of opportunity was to act period,"{'array': array([ 6.10351562e-05, -6.10351562e-05, -9.15527344e-05, ...,
       -7.62939453e-04, -7.01904297e-04, -6.40869141e-04]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000812.wav', 'sampling_rate': 16000}",28
alice thought she might as well wait comma as she had nothing else to do comma,"{'array': array([ 1.52587891e-04,  6.10351562e-05, -3.05175781e-05, ...,
       -2.44140625e-04, -4.88281250e-04, -2.13623047e-04]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000642.wav', 'sampling_rate': 16000}",28
it even had an interskin layer of gum that could seal the punctures that grainofsandsized meteors might make period,"{'array': array([ 0.00152588, -0.00091553,  0.00161743, ...,  0.00021362,
        0.00021362,  0.00021362]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000626.wav', 'sampling_rate': 16000}",28
the electrolysis apparatus had been left active all night comma and the heating units period,"{'array': array([ 5.18798828e-04, -7.62939453e-04, -9.15527344e-05, ...,
        1.83105469e-04,  1.83105469e-04,  6.10351562e-05]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000630.wav', 'sampling_rate': 16000}",28
get the guns to keep with you to watch out for mom and sis period,"{'array': array([-0.00097656, -0.00094604, -0.00091553, ...,  0.00195312,
        0.00189209,  0.00180054]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000996.wav', 'sampling_rate': 16000}",28
with a string from the trigger of the flashlight to the door period,"{'array': array([ 0.00000000e+00, -1.12915039e-03, -2.34985352e-03, ...,
        1.52587891e-04,  6.10351562e-05, -9.15527344e-05]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000201.wav', 'sampling_rate': 16000}",28
have another tomato comma neely period or should we call it enough comma guys questionmark,"{'array': array([ 8.54492188e-04,  7.93457031e-04,  7.93457031e-04, ...,
       -3.05175781e-05, -3.05175781e-05, -6.10351562e-05]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0001171.wav', 'sampling_rate': 16000}",28
and would not come inside comma died period,"{'array': array([0.00143433, 0.00137329, 0.00137329, ..., 0.00088501, 0.00091553,
       0.00100708]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000300.wav', 'sampling_rate': 16000}",28
splendidly dressed comma,"{'array': array([ 0.0032959 ,  0.00192261,  0.00024414, ..., -0.00152588,
       -0.00320435, -0.00042725]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000164.wav', 'sampling_rate': 16000}",28
and jumped on to her feet directly she looked up comma but it was all dark overhead before her was another long passage comma,"{'array': array([ 0.00000000e+00, -9.15527344e-05, -7.01904297e-04, ...,
        1.52587891e-03,  5.79833984e-04, -1.52587891e-04]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000046.wav', 'sampling_rate': 16000}",28
for a moment he was elated period,"{'array': array([ 0.00036621,  0.00054932,  0.        , ..., -0.00125122,
       -0.00125122, -0.00125122]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000633.wav', 'sampling_rate': 16000}",28
a whole bushel of juicy tomatoes symbols of civilization way the hell out here in the asteroids and you haven't even made a dent in em yet exclamationpoint,"{'array': array([-0.00134277, -0.0015564 , -0.00164795, ...,  0.00042725,
        0.0005188 ,  0.00061035]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0001088.wav', 'sampling_rate': 16000}",28
whereupon john endlich allowed himself the luxury and the slight relief of a torrent of silent cussing inside his head period,"{'array': array([6.10351562e-05, 9.15527344e-05, 9.15527344e-05, ...,
       2.74658203e-04, 2.74658203e-04, 2.74658203e-04]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000171.wav', 'sampling_rate': 16000}",28
well comma,"{'array': array([ 0.00000000e+00,  0.00000000e+00, -3.05175781e-05, ...,
        8.23974609e-04,  7.62939453e-04,  7.32421875e-04]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000605.wav', 'sampling_rate': 16000}",28
but she was not long before she recovered her spirits comma,"{'array': array([ 3.05175781e-05,  0.00000000e+00, -3.05175781e-05, ...,
       -1.22375488e-02, -8.11767578e-03, -8.23974609e-04]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000406.wav', 'sampling_rate': 16000}",28
if comma by great goodfortune comma he won well he was certain that all the charm of unnecessary chancetaking would comma by the memory of these awful moments comma be forever poisoned in him period,"{'array': array([-0.00073242, -0.0005188 , -0.00140381, ..., -0.00134277,
       -0.00134277, -0.00125122]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000971.wav', 'sampling_rate': 16000}",28
says who questionmark,"{'array': array([-6.10351562e-05, -3.05175781e-05, -3.05175781e-05, ...,
       -4.57763672e-04, -4.57763672e-04, -4.57763672e-04]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000835.wav', 'sampling_rate': 16000}",28
a dozen blasters were leveled at him period,"{'array': array([0.00430298, 0.01782227, 0.03448486, ..., 0.00054932, 0.00054932,
       0.00054932]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0001060.wav', 'sampling_rate': 16000}",28
i examined all my seals comma and not a single one was disturbed period,"{'array': array([0.00067139, 0.00067139, 0.00061035, ..., 0.00061035, 0.00057983,
       0.00057983]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000180.wav', 'sampling_rate': 16000}",28
